case_id,method,objective_value,feasible,processed_count,ordinary_count,precision_count,unprocessed_count,ordinary_blocks,precision_blocks,device_block_groups,device_loads,mean_utilization,max_utilization
DEVICE03,VF,2317.642951667583,True,19,14,5,11,B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5,O1:B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O2:B_5_3 B_5_4 B_5_5 B_6_1 B_6_2; O3:B_6_3 B_6_4 B_6_5; P1:B_1_1 B_1_3 B_2_1; P2:B_2_3 B_2_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
DEVICE03,VDF,2622.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_6_1 B_6_2 B_6_3,B_5_3 B_5_4 B_5_5 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_6_1 B_6_2 B_6_3; P1:B_5_3 B_5_4 B_5_5; P2:B_6_4 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
DEVICE03,MG,2587.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5,B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_5_3 B_5_4 B_5_5; P1:B_6_1 B_6_2 B_6_3; P2:B_6_4 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
DEVICE03,MG-LS,2587.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5,B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_5_3 B_5_4 B_5_5; P1:B_6_1 B_6_2 B_6_3; P2:B_6_4 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
DEVICE04,VF,2509.642951667583,True,23,18,5,7,B_1_2 B_1_4 B_1_5 B_3_1 B_3_3 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5,O1:B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4; O2:B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5; O3:B_1_2 B_1_4 B_1_5 B_3_3; P1:B_1_1 B_1_3 B_2_1; P2:B_2_3 B_2_5,O1:4.267/4.500; O2:4.114/4.500; O3:4.115/4.500; P1:3.600/4.500; P2:3.200/4.500,0.857576168252616,0.9481481481481482
DEVICE04,VDF,2534.642951667583,True,23,18,5,7,B_1_1 B_1_3 B_1_5 B_2_1 B_2_3 B_2_5 B_3_1 B_3_3 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_4 B_6_5,B_1_2 B_1_4 B_6_1 B_6_2 B_6_3,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1; O2:B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5; O3:B_1_5 B_3_3 B_6_4 B_6_5; P1:B_6_1 B_6_2 B_6_3; P2:B_1_2 B_1_4,O1:4.267/4.500; O2:4.114/4.500; O3:3.928/4.500; P1:3.600/4.500; P2:3.511/4.500,0.8631050721684547,0.9481481481481482
DEVICE04,MG,2619.642951667583,True,23,18,5,7,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4,B_1_4 B_1_5 B_2_4 B_3_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1; O2:B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5; O3:B_6_1 B_6_2 B_6_3 B_6_4; P1:B_1_4 B_1_5 B_6_5; P2:B_2_4 B_3_4,O1:4.267/4.500; O2:4.114/4.500; O3:3.840/4.500; P1:3.711/4.500; P2:4.072/4.500,0.8890713525998656,0.9481481481481482
DEVICE04,MG-LS,2839.642951667583,True,23,18,5,7,B_1_1 B_2_1 B_2_3 B_3_1 B_3_4 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_3 B_1_4 B_1_5 B_2_4 B_2_5,O1:B_1_1 B_2_1 B_2_3 B_3_1 B_3_4 B_3_5 B_4_1 B_6_5; O2:B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5; O3:B_6_1 B_6_2 B_6_3 B_6_4; P1:B_1_4 B_1_5 B_2_5; P2:B_1_3 B_2_4,O1:4.398/4.500; O2:4.114/4.500; O3:3.840/4.500; P1:3.711/4.500; P2:3.678/4.500,0.8773844401978806,0.9773654291531102
DEVICE05,VF,2915.642951667583,True,28,21,7,2,B_1_2 B_1_4 B_1_5 B_2_4 B_3_3 B_3_4 B_4_1 B_4_2 B_4_3 B_4_4 B_4_5 B_5_1 B_5_2 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5,O1:B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3; O2:B_1_2 B_1_4 B_1_5 B_3_3 B_4_3 B_6_4 B_6_5; O3:B_2_4 B_3_4 B_4_2 B_5_2; P1:B_1_1 B_1_3 B_2_1 B_2_3; P2:B_2_5 B_3_1 B_3_5,O1:4.444/4.500; O2:4.299/4.500; O3:4.106/4.500; P1:4.000/4.500; P2:4.000/4.500,0.9266503722477587,0.9876543209876546
DEVICE05,VDF,2759.642951667583,True,27,21,6,3,B_1_1 B_1_2 B_1_3 B_1_4 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_3 B_4_4 B_4_5 B_5_1 B_5_2 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3,B_1_5 B_2_4 B_3_3 B_3_4 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5; O2:B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3; O3:B_1_2 B_1_4 B_4_3 B_5_2; P1:B_1_5 B_3_3 B_6_4 B_6_5; P2:B_2_4 B_3_4,O1:4.444/4.500; O2:4.000/4.500; O3:3.739/4.500; P1:4.092/4.500; P2:3.394/4.500,0.8741738177676022,0.9876543209876546
DEVICE05,MG,2821.642951667583,True,27,22,5,3,B_1_1 B_1_3 B_1_4 B_1_5 B_2_1 B_2_3 B_2_5 B_3_1 B_3_3 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_2 B_2_2 B_3_2 B_4_2 B_4_3,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5; O2:B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3; O3:B_1_4 B_1_5 B_3_3 B_6_4 B_6_5; P1:B_1_2 B_2_2 B_3_2; P2:B_4_2 B_4_3,O1:4.444/4.500; O2:4.000/4.500; O3:4.116/4.500; P1:3.843/4.500; P2:3.444/4.500,0.8820819511691351,0.9876543209876546
DEVICE05,MG-LS,2906.642951667583,True,27,22,5,3,B_1_1 B_1_2 B_1_3 B_1_4 B_1_5 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_2_2 B_3_2 B_3_3 B_4_2 B_4_3,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5; O2:B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3; O3:B_1_2 B_1_4 B_1_5 B_6_4 B_6_5; P1:B_2_2 B_3_2 B_3_3; P2:B_4_2 B_4_3,O1:4.444/4.500; O2:4.000/4.500; O3:4.187/4.500; P1:3.754/4.500; P2:3.444/4.500,0.8812855591418558,0.9876543209876546
DEVICE06,VF,3094.642951667583,True,30,22,8,0,B_1_2 B_1_4 B_1_5 B_2_2 B_2_4 B_3_2 B_3_3 B_3_4 B_4_2 B_4_3 B_4_4 B_4_5 B_5_1 B_5_2 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1,O1:B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5; O2:B_1_2 B_1_4 B_1_5 B_3_3 B_3_4 B_4_3 B_5_2; O3:B_2_2 B_2_4 B_3_2 B_4_2; P1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5; P2:B_3_1 B_3_5 B_4_1,O1:4.190/4.500; O2:3.924/4.500; O3:3.665/4.500; P1:4.286/4.500; P2:3.429/4.500,0.8664255391199687,0.9523809523809523
DEVICE06,VDF,2770.642951667583,True,30,25,5,0,B_1_1 B_1_3 B_1_5 B_2_1 B_2_2 B_2_3 B_2_4 B_2_5 B_3_1 B_3_4 B_3_5 B_4_1 B_4_2 B_4_4 B_4_5 B_5_1 B_5_2 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_2 B_1_4 B_3_2 B_3_3 B_4_3,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O2:B_1_5 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5; O3:B_2_2 B_2_4 B_3_4 B_4_2 B_5_2; P1:B_1_2 B_1_4 B_3_3 B_4_3; P2:B_3_2,O1:4.190/4.500; O2:4.428/4.500; O3:4.443/4.500; P1:3.843/4.500; P2:1.548/4.500,0.8201097897412468,0.9874210579748852
DEVICE06,MG,2520.642951667583,True,25,25,0,5,B_1_1 B_1_2 B_1_3 B_1_4 B_1_5 B_2_1 B_2_3 B_2_5 B_3_1 B_3_3 B_3_5 B_4_1 B_4_3 B_4_4 B_4_5 B_5_1 B_5_2 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O2:B_1_5 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5; O3:B_1_2 B_1_4 B_3_3 B_4_3 B_5_2,O1:4.190/4.500; O2:4.428/4.500; O3:3.927/4.500; P1:0.000/4.500; P2:0.000/4.500,0.557536504107887,0.9839045138236341
DEVICE06,MG-LS,2520.642951667583,True,25,25,0,5,B_1_1 B_1_2 B_1_3 B_1_4 B_1_5 B_2_1 B_2_3 B_2_5 B_3_1 B_3_3 B_3_5 B_4_1 B_4_3 B_4_4 B_4_5 B_5_1 B_5_2 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O2:B_1_5 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5; O3:B_1_2 B_1_4 B_3_3 B_4_3 B_5_2,O1:4.190/4.500; O2:4.428/4.500; O3:3.927/4.500; P1:0.000/4.500; P2:0.000/4.500,0.557536504107887,0.9839045138236341
SCALE01,VF,1295.633062819361,True,12,7,5,0,B_1_1 B_1_3 B_2_1 B_2_2 B_2_3 B_3_1 B_3_2,B_1_2 B_3_3 B_4_1 B_4_2 B_4_3,O1:B_1_1 B_1_3 B_2_2 B_2_3 B_3_1; O2:B_2_1 B_3_2; P1:B_1_2 B_3_3 B_4_1; P2:B_4_2 B_4_3,O1:3.932/4.500; O2:2.244/4.500; O3:0.000/4.500; P1:4.500/4.500; P2:4.085/4.500,0.6560186043065845,1.0
SCALE01,VDF,971.6330628193609,True,12,10,2,0,B_1_1 B_1_2 B_1_3 B_2_2 B_2_3 B_3_1 B_3_3 B_4_1 B_4_2 B_4_3,B_2_1 B_3_2,O1:B_1_2 B_2_3 B_3_3 B_4_1 B_4_2 B_4_3; O2:B_1_1 B_1_3 B_2_2 B_3_1; P1:B_2_1 B_3_2,O1:4.111/4.500; O2:4.092/4.500; O3:0.000/4.500; P1:3.927/4.500; P2:0.000/4.500,0.539086779240473,0.9135462288646747
SCALE01,MG,1050.633062819361,True,12,12,0,0,B_1_1 B_1_2 B_1_3 B_2_1 B_2_2 B_2_3 B_3_1 B_3_2 B_3_3 B_4_1 B_4_2 B_4_3,,O1:B_1_2 B_2_3 B_3_3 B_4_1 B_4_2 B_4_3; O2:B_1_1 B_1_3 B_2_2 B_3_1; O3:B_2_1 B_3_2,O1:4.111/4.500; O2:4.092/4.500; O3:3.142/4.500; P1:0.000/4.500; P2:0.000/4.500,0.5041805338454649,0.9135462288646747
SCALE01,MG-LS,1382.633062819361,True,12,8,4,0,B_1_1 B_2_1 B_3_1 B_3_2 B_3_3 B_4_1 B_4_2 B_4_3,B_1_2 B_1_3 B_2_2 B_2_3,O1:B_1_1 B_3_3 B_4_1 B_4_2 B_4_3; O2:B_3_1; O3:B_2_1 B_3_2; P1:B_2_2 B_2_3; P2:B_1_2 B_1_3,O1:3.502/4.500; O2:1.042/4.500; O3:3.142/4.500; P1:3.469/4.500; P2:4.320/4.500,0.6876981126137893,0.9599830304922443
SCALE02,VF,1860.649888196076,True,17,12,5,3,B_1_1 B_1_2 B_1_3 B_1_4 B_2_3 B_3_3 B_4_3 B_4_4 B_5_1 B_5_2 B_5_3 B_5_4,B_2_1 B_2_4 B_3_1 B_3_4 B_4_1,O1:B_1_3 B_4_4 B_5_1 B_5_2 B_5_3 B_5_4; O2:B_1_1 B_1_2 B_1_4 B_4_3; O3:B_2_3 B_3_3; P1:B_2_1 B_2_4 B_3_1; P2:B_3_4 B_4_1,O1:4.011/4.500; O2:3.717/4.500; O3:3.110/4.500; P1:4.500/4.500; P2:4.000/4.500,0.8594700846001633,1.0
SCALE02,VDF,1669.6498881960763,True,17,14,3,3,B_1_2 B_1_3 B_1_4 B_2_1 B_2_3 B_2_4 B_3_1 B_3_4 B_4_1 B_4_4 B_5_1 B_5_2 B_5_3 B_5_4,B_1_1 B_3_3 B_4_3,O1:B_2_1 B_2_4 B_3_1 B_3_4 B_4_1 B_4_4; O2:B_1_3 B_5_1 B_5_2 B_5_3 B_5_4; O3:B_1_2 B_1_4 B_2_3; P1:B_1_1 B_4_3; P2:B_3_3,O1:4.000/4.500; O2:4.300/4.500; O3:4.257/4.500; P1:3.126/4.500; P2:2.593/4.500,0.8122798501225696,0.9554907933915364
SCALE02,MG,1754.6498881960763,True,17,14,3,3,B_1_1 B_1_3 B_1_4 B_2_1 B_2_4 B_3_1 B_3_4 B_4_1 B_4_3 B_4_4 B_5_1 B_5_2 B_5_3 B_5_4,B_1_2 B_2_2 B_2_3,O1:B_2_1 B_2_4 B_3_1 B_3_4 B_4_1 B_4_4; O2:B_1_3 B_5_1 B_5_2 B_5_3 B_5_4; O3:B_1_1 B_1_4 B_4_3; P1:B_1_2 B_2_2; P2:B_2_3,O1:4.000/4.500; O2:4.300/4.500; O3:3.838/4.500; P1:3.728/4.500; P2:2.590/4.500,0.8202532814591587,0.9554907933915364
SCALE02,MG-LS,2045.649888196076,True,18,14,4,2,B_1_3 B_1_4 B_2_3 B_2_4 B_3_1 B_3_2 B_3_4 B_4_1 B_4_3 B_4_4 B_5_1 B_5_2 B_5_3 B_5_4,B_1_1 B_1_2 B_2_1 B_2_2,O1:B_2_3 B_2_4 B_3_1 B_3_4 B_4_1 B_4_4; O2:B_1_3 B_5_1 B_5_2 B_5_3 B_5_4; O3:B_1_4 B_3_2 B_4_3; P1:B_1_2 B_2_2; P2:B_1_1 B_2_1,O1:4.197/4.500; O2:4.300/4.500; O3:4.211/4.500; P1:3.728/4.500; P2:4.076/4.500,0.9116210654891962,0.9554907933915364
SCALE03,VF,2317.642951667583,True,19,14,5,11,B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5,O1:B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O2:B_5_3 B_5_4 B_5_5 B_6_1 B_6_2; O3:B_6_3 B_6_4 B_6_5; P1:B_1_1 B_1_3 B_2_1; P2:B_2_3 B_2_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE03,VDF,2622.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_6_1 B_6_2 B_6_3,B_5_3 B_5_4 B_5_5 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_6_1 B_6_2 B_6_3; P1:B_5_3 B_5_4 B_5_5; P2:B_6_4 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE03,MG,2587.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5,B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_5_3 B_5_4 B_5_5; P1:B_6_1 B_6_2 B_6_3; P2:B_6_4 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE03,MG-LS,2587.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5,B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_5_3 B_5_4 B_5_5; P1:B_6_1 B_6_2 B_6_3; P2:B_6_4 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE04,VF,2533.2181608554865,True,19,14,5,16,B_3_1 B_3_3 B_3_5 B_4_1 B_4_5 B_5_1 B_5_4 B_5_5 B_6_1 B_6_3 B_6_4 B_6_5 B_7_1 B_7_2,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5,O1:B_3_1 B_3_3 B_3_5 B_4_1 B_4_5 B_5_1; O2:B_5_4 B_5_5 B_6_1 B_6_3 B_6_4; O3:B_6_5 B_7_1 B_7_2; P1:B_1_1 B_1_3 B_2_1; P2:B_2_3 B_2_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE04,VDF,2643.2181608554865,True,19,14,5,16,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_3 B_3_5 B_4_1 B_4_5 B_5_1 B_6_3 B_6_4 B_6_5,B_5_4 B_5_5 B_6_1 B_7_1 B_7_2,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_3 B_3_5 B_4_1 B_4_5 B_5_1; O3:B_6_3 B_6_4 B_6_5; P1:B_5_4 B_5_5 B_6_1; P2:B_7_1 B_7_2,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE04,MG,2803.2181608554865,True,19,14,5,16,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_3 B_3_5 B_4_1 B_4_5 B_5_1 B_5_4 B_5_5 B_6_1,B_7_1 B_7_2 B_7_3 B_7_4 B_7_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_3 B_3_5 B_4_1 B_4_5 B_5_1; O3:B_5_4 B_5_5 B_6_1; P1:B_7_1 B_7_2 B_7_3; P2:B_7_4 B_7_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE04,MG-LS,2803.2181608554865,True,19,14,5,16,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_3 B_3_5 B_4_1 B_4_5 B_5_1 B_5_4 B_5_5 B_6_1,B_7_1 B_7_2 B_7_3 B_7_4 B_7_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_3 B_3_5 B_4_1 B_4_5 B_5_1; O3:B_5_4 B_5_5 B_6_1; P1:B_7_1 B_7_2 B_7_3; P2:B_7_4 B_7_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE05,VF,3196.266125638722,True,19,14,5,29,B_2_3 B_2_4 B_2_6 B_3_1 B_3_3 B_3_6 B_4_1 B_4_5 B_4_6 B_5_1 B_5_5 B_5_6 B_6_1 B_6_5,B_1_1 B_1_3 B_1_4 B_1_6 B_2_1,O1:B_2_3 B_2_4 B_2_6 B_3_1 B_3_3 B_3_6; O2:B_4_1 B_4_5 B_4_6 B_5_1 B_5_5; O3:B_5_6 B_6_1 B_6_5; P1:B_1_1 B_1_3 B_1_4; P2:B_1_6 B_2_1,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE05,VDF,2986.266125638722,True,19,14,5,29,B_1_1 B_1_3 B_1_4 B_1_6 B_2_1 B_2_3 B_2_4 B_2_6 B_3_1 B_3_3 B_3_6 B_5_1 B_5_5 B_5_6,B_4_1 B_4_5 B_4_6 B_6_1 B_6_5,O1:B_1_1 B_1_3 B_1_4 B_1_6 B_2_1 B_2_3; O2:B_2_4 B_2_6 B_3_1 B_3_3 B_3_6; O3:B_5_1 B_5_5 B_5_6; P1:B_4_1 B_4_5 B_4_6; P2:B_6_1 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE05,MG,3391.266125638722,True,19,14,5,29,B_1_1 B_1_3 B_1_4 B_1_6 B_2_1 B_2_3 B_2_4 B_2_6 B_3_1 B_3_3 B_3_6 B_4_1 B_4_5 B_4_6,B_5_1 B_6_1 B_7_1 B_8_1 B_8_2,O1:B_1_1 B_1_3 B_1_4 B_1_6 B_2_1 B_2_3; O2:B_2_4 B_2_6 B_3_1 B_3_3 B_3_6; O3:B_4_1 B_4_5 B_4_6; P1:B_6_1 B_7_1 B_8_1; P2:B_5_1 B_8_2,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE05,MG-LS,3476.266125638722,True,19,14,5,29,B_1_1 B_1_3 B_1_4 B_1_6 B_2_1 B_2_3 B_2_4 B_2_6 B_3_1 B_3_3 B_3_6 B_4_1 B_4_5 B_4_6,B_6_1 B_7_1 B_7_2 B_8_1 B_8_2,O1:B_1_1 B_1_3 B_1_4 B_1_6 B_2_1 B_2_3; O2:B_2_4 B_2_6 B_3_1 B_3_3 B_3_6; O3:B_4_1 B_4_5 B_4_6; P1:B_6_1 B_7_1 B_8_1; P2:B_7_2 B_8_2,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE06,VF,3949.9875784665837,True,19,14,5,41,B_10_6 B_1_1 B_1_2 B_1_3 B_1_4 B_1_5 B_1_6 B_2_1 B_2_3 B_2_4 B_2_6 B_3_1 B_3_3 B_3_4,B_10_1 B_10_2 B_10_3 B_10_4 B_10_5,O1:B_10_6 B_1_1 B_1_2 B_1_3 B_1_4 B_1_5; O2:B_1_6 B_2_1 B_2_3 B_2_4 B_2_6; O3:B_3_1 B_3_3 B_3_4; P1:B_10_1 B_10_2 B_10_3; P2:B_10_4 B_10_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE06,VDF,3654.9875784665833,True,19,14,5,41,B_10_1 B_10_2 B_10_3 B_10_4 B_10_5 B_10_6 B_1_1 B_1_2 B_1_3 B_1_4 B_1_5 B_2_4 B_2_6 B_3_1,B_1_6 B_2_1 B_2_3 B_3_3 B_3_4,O1:B_10_1 B_10_2 B_10_3 B_10_4 B_10_5 B_10_6; O2:B_1_1 B_1_2 B_1_3 B_1_4 B_1_5; O3:B_2_4 B_2_6 B_3_1; P1:B_1_6 B_2_1 B_2_3; P2:B_3_3 B_3_4,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
SCALE06,MG,3924.9875784665837,True,19,14,5,41,B_10_1 B_10_2 B_10_3 B_10_4 B_10_5 B_10_6 B_1_1 B_1_2 B_1_3 B_1_4 B_1_5 B_1_6 B_2_1 B_2_3,B_2_6 B_3_6 B_4_6 B_5_6 B_6_6,O1:B_10_1 B_10_2 B_10_3 B_10_4 B_10_5 B_10_6; O2:B_1_1 B_1_2 B_1_3 B_1_4 B_1_5; O3:B_1_6 B_2_1 B_2_3; P1:B_2_6 B_3_6 B_4_6; P2:B_5_6 B_6_6,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
