case_id,case_name,scenario_id,scenario_name,method,solution_hash,scenario_objective_if_completed,deterministic_objective,objective_change,value_drop_ratio,feasible_under_scenario,unavailable_assignment_count,overtime_device_count,total_overtime,max_overtime,mean_utilization,max_utilization,intrinsic_block_value,ordinary_processing_increment,precision_processing_increment,same_precision_reward,precision_mismatch_penalty,cross_crack_loss
C01,均衡基准：VDF修正VF,U2,精密设备降速,VDF,a6ba5e251d204dad,2989.6553675601435,2989.6553675601435,0.0,0.0,False,0,2,1.7032967032967035,1.4285714285714288,1.0315604395604396,1.2857142857142858,2705.855367560144,184.79999999999995,120.0,15.0,24.0,12.0
C01,均衡基准：VDF修正VF,U3,全设备效率下降,VDF,a6ba5e251d204dad,2989.6553675601435,2989.6553675601435,0.0,0.0,False,0,3,4.563492063492063,1.9444444444444446,1.1102319902319902,1.3888888888888888,2705.855367560144,184.79999999999995,120.0,15.0,24.0,12.0
C01,均衡基准：VDF修正VF,U4,普通设备故障,VDF,a6ba5e251d204dad,2989.6553675601435,2989.6553675601435,0.0,0.0,False,4,0,0.0,0.0,0.6991208791208792,1.0,2705.855367560144,184.79999999999995,120.0,15.0,24.0,12.0
C01,均衡基准：VDF修正VF,U5,精密设备故障,VDF,a6ba5e251d204dad,2989.6553675601435,2989.6553675601435,0.0,0.0,False,2,0,0.0,0.0,0.7434285714285714,1.0,2705.855367560144,184.79999999999995,120.0,15.0,24.0,12.0
C01,均衡基准：VDF修正VF,U6,隐藏裂纹出现,VDF,a6ba5e251d204dad,2943.9783974655747,2989.6553675601435,-45.67697009456879,0.015278339634125034,True,0,0,0.0,0.0,0.897619072837297,1.0,2661.678397465575,184.79999999999995,120.0,15.0,24.0,13.5
C01,均衡基准：VDF修正VF,U7,复合压力情景,VDF,a6ba5e251d204dad,2884.908318793553,2989.6553675601435,-104.74704876659052,0.03503649614707081,False,4,2,1.7142857142857135,1.0,0.8218730004770333,1.2,2605.6083187935533,184.79999999999995,120.0,15.0,24.0,16.5
C01,均衡基准：VDF修正VF,U0,基准情景,MG,c131b52135ffc0df,3008.6553675601435,3008.6553675601435,0.0,0.0,True,0,0,0.0,0.0,0.8911208791208791,1.0,2705.855367560144,184.79999999999995,120.0,25.0,15.0,12.0
C01,均衡基准：VDF修正VF,U1,普通设备降速,MG,c131b52135ffc0df,3008.6553675601435,3008.6553675601435,0.0,0.0,False,0,2,0.8888888888888875,0.5555555555555545,0.9537240537240537,1.111111111111111,2705.855367560144,184.79999999999995,120.0,25.0,15.0,12.0
C01,均衡基准：VDF修正VF,U2,精密设备降速,MG,c131b52135ffc0df,3008.6553675601435,3008.6553675601435,0.0,0.0,False,0,2,1.7032967032967035,1.4285714285714288,1.0315604395604396,1.2857142857142858,2705.855367560144,184.79999999999995,120.0,25.0,15.0,12.0
C01,均衡基准：VDF修正VF,U3,全设备效率下降,MG,c131b52135ffc0df,3008.6553675601435,3008.6553675601435,0.0,0.0,False,0,3,4.563492063492063,1.9444444444444446,1.1102319902319902,1.3888888888888888,2705.855367560144,184.79999999999995,120.0,25.0,15.0,12.0
C01,均衡基准：VDF修正VF,U4,普通设备故障,MG,c131b52135ffc0df,3008.6553675601435,3008.6553675601435,0.0,0.0,False,4,0,0.0,0.0,0.6991208791208792,1.0,2705.855367560144,184.79999999999995,120.0,25.0,15.0,12.0
C01,均衡基准：VDF修正VF,U5,精密设备故障,MG,c131b52135ffc0df,3008.6553675601435,3008.6553675601435,0.0,0.0,False,2,0,0.0,0.0,0.7434285714285714,1.0,2705.855367560144,184.79999999999995,120.0,25.0,15.0,12.0
C01,均衡基准：VDF修正VF,U6,隐藏裂纹出现,MG,c131b52135ffc0df,2962.9783974655747,3008.6553675601435,-45.67697009456879,0.01518185518589666,True,0,0,0.0,0.0,0.9011181002230602,1.0,2661.678397465575,184.79999999999995,120.0,25.0,15.0,13.5
C01,均衡基准：VDF修正VF,U7,复合压力情景,MG,c131b52135ffc0df,2903.908318793553,3008.6553675601435,-104.74704876659052,0.03481523669875646,False,4,2,1.7142857142857135,1.0,0.8473759122268796,1.2,2605.6083187935533,184.79999999999995,120.0,25.0,15.0,16.5
C01,均衡基准：VDF修正VF,U0,基准情景,MG-LS,c131b52135ffc0df,3008.6553675601435,3008.6553675601435,0.0,0.0,True,0,0,0.0,0.0,0.8911208791208791,1.0,2705.855367560144,184.79999999999995,120.0,25.0,15.0,12.0
C01,均衡基准：VDF修正VF,U1,普通设备降速,MG-LS,c131b52135ffc0df,3008.6553675601435,3008.6553675601435,0.0,0.0,False,0,2,0.8888888888888875,0.5555555555555545,0.9537240537240537,1.111111111111111,2705.855367560144,184.79999999999995,120.0,25.0,15.0,12.0
C01,均衡基准：VDF修正VF,U2,精密设备降速,MG-LS,c131b52135ffc0df,3008.6553675601435,3008.6553675601435,0.0,0.0,False,0,2,1.7032967032967035,1.4285714285714288,1.0315604395604396,1.2857142857142858,2705.855367560144,184.79999999999995,120.0,25.0,15.0,12.0
C01,均衡基准：VDF修正VF,U3,全设备效率下降,MG-LS,c131b52135ffc0df,3008.6553675601435,3008.6553675601435,0.0,0.0,False,0,3,4.563492063492063,1.9444444444444446,1.1102319902319902,1.3888888888888888,2705.855367560144,184.79999999999995,120.0,25.0,15.0,12.0
C01,均衡基准：VDF修正VF,U4,普通设备故障,MG-LS,c131b52135ffc0df,3008.6553675601435,3008.6553675601435,0.0,0.0,False,4,0,0.0,0.0,0.6991208791208792,1.0,2705.855367560144,184.79999999999995,120.0,25.0,15.0,12.0
C01,均衡基准：VDF修正VF,U5,精密设备故障,MG-LS,c131b52135ffc0df,3008.6553675601435,3008.6553675601435,0.0,0.0,False,2,0,0.0,0.0,0.7434285714285714,1.0,2705.855367560144,184.79999999999995,120.0,25.0,15.0,12.0
C01,均衡基准：VDF修正VF,U6,隐藏裂纹出现,MG-LS,c131b52135ffc0df,2962.9783974655747,3008.6553675601435,-45.67697009456879,0.01518185518589666,True,0,0,0.0,0.0,0.9011181002230602,1.0,2661.678397465575,184.79999999999995,120.0,25.0,15.0,13.5
C01,均衡基准：VDF修正VF,U7,复合压力情景,MG-LS,c131b52135ffc0df,2903.908318793553,3008.6553675601435,-104.74704876659052,0.03481523669875646,False,4,2,1.7142857142857135,1.0,0.8473759122268796,1.2,2605.6083187935533,184.79999999999995,120.0,25.0,15.0,16.5
C02,小规模时间密度主导,U0,基准情景,VF,9524784b7dea1297,1178.8923295927848,1178.8923295927848,0.0,0.0,True,0,0,0.0,0.0,0.600178495370224,1.0,1033.2923295927849,72.0,117.59999999999998,0.0,42.0,2.0
C02,小规模时间密度主导,U1,普通设备降速,VF,9524784b7dea1297,1178.8923295927848,1178.8923295927848,0.0,0.0,False,0,1,2.333333333333332,2.333333333333332,0.7947986260705546,1.3888888888888886,1033.2923295927849,72.0,117.59999999999998,0.0,42.0,2.0
C02,小规模时间密度主导,U2,精密设备降速,VF,9524784b7dea1297,1178.8923295927848,1178.8923295927848,0.0,0.0,False,0,1,4.7142857142857135,4.7142857142857135,0.7966070667987954,1.7857142857142856,1033.2923295927849,72.0,117.59999999999998,0.0,42.0,2.0
C02,小规模时间密度主导,U3,全设备效率下降,VF,9524784b7dea1297,1178.8923295927848,1178.8923295927848,0.0,0.0,False,0,1,1.3048431358581398,1.3048431358581398,0.7584500966471504,1.2174738559763567,1033.2923295927849,72.0,117.59999999999998,0.0,42.0,2.0
C02,小规模时间密度主导,U4,普通设备故障,VF,9524784b7dea1297,1178.8923295927848,1178.8923295927848,0.0,0.0,False,5,0,0.0,0.0,0.45408163265306123,1.0,1033.2923295927849,72.0,117.59999999999998,0.0,42.0,2.0
C02,小规模时间密度主导,U5,精密设备故障,VF,9524784b7dea1297,1178.8923295927848,1178.8923295927848,0.0,0.0,False,2,0,0.0,0.0,0.3960968627171628,1.0,1033.2923295927849,72.0,117.59999999999998,0.0,42.0,2.0
C02,小规模时间密度主导,U6,隐藏裂纹出现,VF,9524784b7dea1297,1151.3964973742386,1178.8923295927848,-27.495832218546184,0.023323446533954333,False,0,1,0.10209500423793205,0.10209500423793205,0.6062351670873688,1.0170158340396553,1006.2964973742386,72.0,117.59999999999998,0.0,42.0,2.5
C02,小规模时间密度主导,U7,复合压力情景,VF,9524784b7dea1297,1118.6707905932285,1178.8923295927848,-60.22153899955629,0.05108315448990844,False,5,1,4.0367151195013715,4.0367151195013715,0.6384283851618642,1.6727858532502287,974.0707905932286,72.0,117.59999999999998,0.0,42.0,3.0
C02,小规模时间密度主导,U0,基准情景,VDF,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,True,0,0,0.0,0.0,0.37410184395842483,0.8923177134909833,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U1,普通设备降速,VDF,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,False,0,1,2.92317713490983,2.92317713490983,0.5396017312719974,1.4871961891516383,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U2,精密设备降速,VDF,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,True,0,0,0.0,0.0,0.37410184395842483,0.8923177134909833,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U3,全设备效率下降,VDF,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,False,0,1,5.153971418637292,5.153971418637292,0.6745021640899969,1.8589952364395488,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U4,普通设备故障,VDF,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,False,8,0,0.0,0.0,0.151022415585679,0.604089662342716,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U5,精密设备故障,VDF,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,True,0,0,0.0,0.0,0.37410184395842483,0.8923177134909833,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U6,隐藏裂纹出现,VDF,79f34d142778f2f1,1176.5964973742387,1204.0923295927848,-27.495832218546184,0.02283531880636186,True,0,0,0.0,0.0,0.3787829283652929,0.9017709546241252,1006.2964973742386,172.80000000000004,0.0,0.0,0.0,2.5
C02,小规模时间密度主导,U7,复合压力情景,VDF,79f34d142778f2f1,1143.8707905932285,1204.0923295927848,-60.22153899955629,0.05001405417134645,False,8,0,0.0,0.0,0.20861932345345968,0.8344772938138387,974.0707905932286,172.80000000000004,0.0,0.0,0.0,3.0
C02,小规模时间密度主导,U0,基准情景,MG,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,True,0,0,0.0,0.0,0.37410184395842483,0.8923177134909833,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U1,普通设备降速,MG,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,False,0,1,2.92317713490983,2.92317713490983,0.5396017312719974,1.4871961891516383,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U2,精密设备降速,MG,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,True,0,0,0.0,0.0,0.37410184395842483,0.8923177134909833,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U3,全设备效率下降,MG,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,False,0,1,5.153971418637292,5.153971418637292,0.6745021640899969,1.8589952364395488,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U4,普通设备故障,MG,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,False,8,0,0.0,0.0,0.151022415585679,0.604089662342716,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U5,精密设备故障,MG,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,True,0,0,0.0,0.0,0.37410184395842483,0.8923177134909833,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U6,隐藏裂纹出现,MG,79f34d142778f2f1,1176.5964973742387,1204.0923295927848,-27.495832218546184,0.02283531880636186,True,0,0,0.0,0.0,0.3787829283652929,0.9017709546241252,1006.2964973742386,172.80000000000004,0.0,0.0,0.0,2.5
C02,小规模时间密度主导,U7,复合压力情景,MG,79f34d142778f2f1,1143.8707905932285,1204.0923295927848,-60.22153899955629,0.05001405417134645,False,8,0,0.0,0.0,0.20861932345345968,0.8344772938138387,974.0707905932286,172.80000000000004,0.0,0.0,0.0,3.0
C02,小规模时间密度主导,U0,基准情景,MG-LS,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,True,0,0,0.0,0.0,0.37410184395842483,0.8923177134909833,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U1,普通设备降速,MG-LS,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,False,0,1,2.92317713490983,2.92317713490983,0.5396017312719974,1.4871961891516383,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U2,精密设备降速,MG-LS,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,True,0,0,0.0,0.0,0.37410184395842483,0.8923177134909833,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U3,全设备效率下降,MG-LS,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,False,0,1,5.153971418637292,5.153971418637292,0.6745021640899969,1.8589952364395488,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U4,普通设备故障,MG-LS,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,False,8,0,0.0,0.0,0.151022415585679,0.604089662342716,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U5,精密设备故障,MG-LS,79f34d142778f2f1,1204.0923295927848,1204.0923295927848,0.0,0.0,True,0,0,0.0,0.0,0.37410184395842483,0.8923177134909833,1033.2923295927849,172.80000000000004,0.0,0.0,0.0,2.0
C02,小规模时间密度主导,U6,隐藏裂纹出现,MG-LS,79f34d142778f2f1,1176.5964973742387,1204.0923295927848,-27.495832218546184,0.02283531880636186,True,0,0,0.0,0.0,0.3787829283652929,0.9017709546241252,1006.2964973742386,172.80000000000004,0.0,0.0,0.0,2.5
C02,小规模时间密度主导,U7,复合压力情景,MG-LS,79f34d142778f2f1,1143.8707905932285,1204.0923295927848,-60.22153899955629,0.05001405417134645,False,8,0,0.0,0.0,0.20861932345345968,0.8344772938138387,974.0707905932286,172.80000000000004,0.0,0.0,0.0,3.0
C03,大规模相邻关系主导,U0,基准情景,VF,b13e0efdc57132de,5345.645820946014,5345.645820946014,0.0,0.0,True,0,0,0.0,0.0,0.8984813319726848,0.9890109890109888,4691.645820946014,403.1999999999998,280.79999999999995,64.0,55.0,39.0
C03,大规模相邻关系主导,U1,普通设备降速,VF,b13e0efdc57132de,5345.645820946014,5345.645820946014,0.0,0.0,False,0,1,0.5142857142857142,0.5142857142857142,0.9367012139425668,1.098901098901099,4691.645820946014,403.1999999999998,280.79999999999995,64.0,55.0,39.0
C03,大规模相邻关系主导,U2,精密设备降速,VF,b13e0efdc57132de,5345.645820946014,5345.645820946014,0.0,0.0,False,0,3,2.9604395604395597,1.6571428571428566,1.0323306557258547,1.3186813186813187,4691.645820946014,403.1999999999998,280.79999999999995,64.0,55.0,39.0
C03,大规模相邻关系主导,U3,全设备效率下降,VF,b13e0efdc57132de,5345.645820946014,5345.645820946014,0.0,0.0,False,0,5,7.867382941327778,1.942857142857143,1.1264348710008527,1.3736263736263736,4691.645820946014,403.1999999999998,280.79999999999995,64.0,55.0,39.0
C03,大规模相邻关系主导,U4,普通设备故障,VF,b13e0efdc57132de,5345.645820946014,5345.645820946014,0.0,0.0,False,4,0,0.0,0.0,0.7764863341786418,0.9890109890109888,4691.645820946014,403.1999999999998,280.79999999999995,64.0,55.0,39.0
C03,大规模相邻关系主导,U5,精密设备故障,VF,b13e0efdc57132de,5345.645820946014,5345.645820946014,0.0,0.0,False,2,0,0.0,0.0,0.8097239355229806,0.9890109890109888,4691.645820946014,403.1999999999998,280.79999999999995,64.0,55.0,39.0
C03,大规模相邻关系主导,U6,隐藏裂纹出现,VF,b13e0efdc57132de,5276.1162185371795,5345.645820946014,-69.52960240883476,0.01300677312671833,True,0,0,0.0,0.0,0.8990712754252707,0.9890109890109888,4628.1162185371795,403.1999999999998,280.79999999999995,64.0,55.0,45.0
C03,大规模相邻关系主导,U7,复合压力情景,VF,b13e0efdc57132de,5198.8859258858665,5345.645820946014,-146.75989506014776,0.027454100023816354,False,4,2,2.222222222222223,1.2000000000000002,0.8529615955717899,1.2307692307692308,4553.8859258858665,403.1999999999998,280.79999999999995,64.0,55.0,48.0
C03,大规模相邻关系主导,U0,基准情景,VDF,289da2890ee42e11,5307.645820946014,5307.645820946014,0.0,0.0,True,0,0,0.0,0.0,0.9019207963387802,0.9890109890109888,4691.645820946014,403.1999999999998,280.79999999999995,56.0,85.0,39.0
C03,大规模相邻关系主导,U1,普通设备降速,VDF,289da2890ee42e11,5307.645820946014,5307.645820946014,0.0,0.0,False,0,1,0.5142857142857142,0.5142857142857142,0.9401406783086622,1.098901098901099,4691.645820946014,403.1999999999998,280.79999999999995,56.0,85.0,39.0
C03,大规模相邻关系主导,U2,精密设备降速,VDF,289da2890ee42e11,5307.645820946014,5307.645820946014,0.0,0.0,False,0,3,3.5576875973849242,1.6571428571428566,1.0400771972814598,1.3186813186813187,4691.645820946014,403.1999999999998,280.79999999999995,56.0,85.0,39.0
C03,大规模相邻关系主导,U3,全设备效率下降,VDF,289da2890ee42e11,5307.645820946014,5307.645820946014,0.0,0.0,False,0,5,7.485449735449734,1.942857142857143,1.1273036310966151,1.3736263736263736,4691.645820946014,403.1999999999998,280.79999999999995,56.0,85.0,39.0
C03,大规模相邻关系主导,U4,普通设备故障,VDF,289da2890ee42e11,5307.645820946014,5307.645820946014,0.0,0.0,False,4,0,0.0,0.0,0.7865361809541648,0.9890109890109888,4691.645820946014,403.1999999999998,280.79999999999995,56.0,85.0,39.0
C03,大规模相邻关系主导,U5,精密设备故障,VDF,289da2890ee42e11,5307.645820946014,5307.645820946014,0.0,0.0,False,2,0,0.0,0.0,0.803633433149138,0.9890109890109888,4691.645820946014,403.1999999999998,280.79999999999995,56.0,85.0,39.0
C03,大规模相邻关系主导,U6,隐藏裂纹出现,VDF,289da2890ee42e11,5238.1162185371795,5307.645820946014,-69.52960240883476,0.013099894897742456,True,0,0,0.0,0.0,0.9027073876088946,0.9890109890109888,4628.1162185371795,403.1999999999998,280.79999999999995,56.0,85.0,45.0
C03,大规模相邻关系主导,U7,复合压力情景,VDF,289da2890ee42e11,5160.8859258858665,5307.645820946014,-146.75989506014776,0.027650657186087415,False,4,2,2.222222222222223,1.2000000000000002,0.8838366523010488,1.2307692307692308,4553.8859258858665,403.1999999999998,280.79999999999995,56.0,85.0,48.0
C03,大规模相邻关系主导,U0,基准情景,MG,7d1a7584134978d9,5389.645820946014,5389.645820946014,0.0,0.0,True,0,0,0.0,0.0,0.90547395266329,0.9890109890109888,4691.645820946014,403.1999999999998,280.79999999999995,88.0,35.0,39.0
C03,大规模相邻关系主导,U1,普通设备降速,MG,7d1a7584134978d9,5389.645820946014,5389.645820946014,0.0,0.0,False,0,1,0.5142857142857142,0.5142857142857142,0.943693834633172,1.098901098901099,4691.645820946014,403.1999999999998,280.79999999999995,88.0,35.0,39.0
C03,大规模相邻关系主导,U2,精密设备降速,MG,7d1a7584134978d9,5389.645820946014,5389.645820946014,0.0,0.0,False,0,3,3.6938732475247233,1.6571428571428566,1.0446124616598627,1.3186813186813187,4691.645820946014,403.1999999999998,280.79999999999995,88.0,35.0,39.0
C03,大规模相邻关系主导,U3,全设备效率下降,MG,7d1a7584134978d9,5389.645820946014,5389.645820946014,0.0,0.0,False,0,5,7.558340496563282,1.942857142857143,1.1313473983132354,1.3736263736263736,4691.645820946014,403.1999999999998,280.79999999999995,88.0,35.0,39.0
C03,大规模相邻关系主导,U4,普通设备故障,MG,7d1a7584134978d9,5389.645820946014,5389.645820946014,0.0,0.0,False,4,0,0.0,0.0,0.7888277664132479,0.9890109890109888,4691.645820946014,403.1999999999998,280.79999999999995,88.0,35.0,39.0
C03,大规模相邻关系主导,U5,精密设备故障,MG,7d1a7584134978d9,5389.645820946014,5389.645820946014,0.0,0.0,False,2,0,0.0,0.0,0.8043751239789798,0.9890109890109888,4691.645820946014,403.1999999999998,280.79999999999995,88.0,35.0,39.0
C03,大规模相邻关系主导,U6,隐藏裂纹出现,MG,7d1a7584134978d9,5320.1162185371795,5389.645820946014,-69.52960240883476,0.01290058840946818,True,0,0,0.0,0.0,0.9119376642696615,0.9890109890109888,4628.1162185371795,403.1999999999998,280.79999999999995,88.0,35.0,45.0
C03,大规模相邻关系主导,U7,复合压力情景,MG,7d1a7584134978d9,5242.8859258858665,5389.645820946014,-146.75989506014776,0.027229970193920428,False,4,2,2.222222222222223,1.2000000000000002,0.8668401085247035,1.2307692307692308,4553.8859258858665,403.1999999999998,280.79999999999995,88.0,35.0,48.0
C03,大规模相邻关系主导,U0,基准情景,MG-LS,7d1a7584134978d9,5389.645820946014,5389.645820946014,0.0,0.0,True,0,0,0.0,0.0,0.90547395266329,0.9890109890109888,4691.645820946014,403.1999999999998,280.79999999999995,88.0,35.0,39.0
C03,大规模相邻关系主导,U1,普通设备降速,MG-LS,7d1a7584134978d9,5389.645820946014,5389.645820946014,0.0,0.0,False,0,1,0.5142857142857142,0.5142857142857142,0.943693834633172,1.098901098901099,4691.645820946014,403.1999999999998,280.79999999999995,88.0,35.0,39.0
C03,大规模相邻关系主导,U2,精密设备降速,MG-LS,7d1a7584134978d9,5389.645820946014,5389.645820946014,0.0,0.0,False,0,3,3.6938732475247233,1.6571428571428566,1.0446124616598627,1.3186813186813187,4691.645820946014,403.1999999999998,280.79999999999995,88.0,35.0,39.0
C03,大规模相邻关系主导,U3,全设备效率下降,MG-LS,7d1a7584134978d9,5389.645820946014,5389.645820946014,0.0,0.0,False,0,5,7.558340496563282,1.942857142857143,1.1313473983132354,1.3736263736263736,4691.645820946014,403.1999999999998,280.79999999999995,88.0,35.0,39.0
C03,大规模相邻关系主导,U4,普通设备故障,MG-LS,7d1a7584134978d9,5389.645820946014,5389.645820946014,0.0,0.0,False,4,0,0.0,0.0,0.7888277664132479,0.9890109890109888,4691.645820946014,403.1999999999998,280.79999999999995,88.0,35.0,39.0
C03,大规模相邻关系主导,U5,精密设备故障,MG-LS,7d1a7584134978d9,5389.645820946014,5389.645820946014,0.0,0.0,False,2,0,0.0,0.0,0.8043751239789798,0.9890109890109888,4691.645820946014,403.1999999999998,280.79999999999995,88.0,35.0,39.0
C03,大规模相邻关系主导,U6,隐藏裂纹出现,MG-LS,7d1a7584134978d9,5320.1162185371795,5389.645820946014,-69.52960240883476,0.01290058840946818,True,0,0,0.0,0.0,0.9119376642696615,0.9890109890109888,4628.1162185371795,403.1999999999998,280.79999999999995,88.0,35.0,45.0
C03,大规模相邻关系主导,U7,复合压力情景,MG-LS,7d1a7584134978d9,5242.8859258858665,5389.645820946014,-146.75989506014776,0.027229970193920428,False,4,2,2.222222222222223,1.2000000000000002,0.8668401085247035,1.2307692307692308,4553.8859258858665,403.1999999999998,280.79999999999995,88.0,35.0,48.0
C04,大规模紧工期资源竞争,U0,基准情景,VF,db96bd20ca097c45,5041.345820946014,5041.345820946014,0.0,0.0,True,0,0,0.0,0.0,0.9198606271777003,0.9756097560975611,4691.645820946014,259.20000000000005,144.0,24.0,38.5,39.0
C04,大规模紧工期资源竞争,U1,普通设备降速,VF,db96bd20ca097c45,5041.345820946014,5041.345820946014,0.0,0.0,False,0,3,1.033333333333334,0.344444444444445,0.9740611691831204,1.0840108401084012,4691.645820946014,259.20000000000005,144.0,24.0,38.5,39.0
C04,大规模紧工期资源竞争,U2,精密设备降速,VF,db96bd20ca097c45,5041.345820946014,5041.345820946014,0.0,0.0,False,0,2,1.8408163265306117,1.0428571428571427,1.042309606769537,1.254355400696864,4691.645820946014,259.20000000000005,144.0,24.0,38.5,39.0
C04,大规模紧工期资源竞争,U3,全设备效率下降,VF,db96bd20ca097c45,5041.345820946014,5041.345820946014,0.0,0.0,False,0,4,5.266666666666666,1.4555555555555557,1.1664730933023615,1.3550135501355014,4691.645820946014,259.20000000000005,144.0,24.0,38.5,39.0
C04,大规模紧工期资源竞争,U4,普通设备故障,VF,db96bd20ca097c45,5041.345820946014,5041.345820946014,0.0,0.0,False,3,0,0.0,0.0,0.7735191637630662,0.9756097560975611,4691.645820946014,259.20000000000005,144.0,24.0,38.5,39.0
C04,大规模紧工期资源竞争,U5,精密设备故障,VF,db96bd20ca097c45,5041.345820946014,5041.345820946014,0.0,0.0,False,2,0,0.0,0.0,0.7804878048780487,0.9756097560975611,4691.645820946014,259.20000000000005,144.0,24.0,38.5,39.0
C04,大规模紧工期资源竞争,U6,隐藏裂纹出现,VF,db96bd20ca097c45,4971.816218537179,5041.345820946014,-69.52960240883476,0.013791873217653506,True,0,0,0.0,0.0,0.9211021197406127,0.9830587114750347,4628.1162185371795,259.20000000000005,144.0,24.0,38.5,45.0
C04,大规模紧工期资源竞争,U7,复合压力情景,VF,db96bd20ca097c45,4894.585925885866,5041.345820946014,-146.75989506014776,0.029111253278912754,False,3,2,1.9333333333333353,1.2333333333333343,0.8778061175393685,1.3008130081300815,4553.8859258858665,259.20000000000005,144.0,24.0,38.5,48.0
C04,大规模紧工期资源竞争,U0,基准情景,VDF,29edb34e8a7c963a,5024.845820946014,5024.845820946014,0.0,0.0,True,0,0,0.0,0.0,0.9198606271777003,0.9756097560975611,4691.645820946014,259.20000000000005,144.0,24.0,55.0,39.0
C04,大规模紧工期资源竞争,U1,普通设备降速,VDF,29edb34e8a7c963a,5024.845820946014,5024.845820946014,0.0,0.0,False,0,3,1.033333333333334,0.344444444444445,0.9740611691831204,1.0840108401084012,4691.645820946014,259.20000000000005,144.0,24.0,55.0,39.0
C04,大规模紧工期资源竞争,U2,精密设备降速,VDF,29edb34e8a7c963a,5024.845820946014,5024.845820946014,0.0,0.0,False,0,2,1.8408163265306117,1.0428571428571427,1.042309606769537,1.254355400696864,4691.645820946014,259.20000000000005,144.0,24.0,55.0,39.0
C04,大规模紧工期资源竞争,U3,全设备效率下降,VDF,29edb34e8a7c963a,5024.845820946014,5024.845820946014,0.0,0.0,False,0,4,5.266666666666666,1.4555555555555557,1.1664730933023615,1.3550135501355014,4691.645820946014,259.20000000000005,144.0,24.0,55.0,39.0
C04,大规模紧工期资源竞争,U4,普通设备故障,VDF,29edb34e8a7c963a,5024.845820946014,5024.845820946014,0.0,0.0,False,3,0,0.0,0.0,0.7735191637630662,0.9756097560975611,4691.645820946014,259.20000000000005,144.0,24.0,55.0,39.0
C04,大规模紧工期资源竞争,U5,精密设备故障,VDF,29edb34e8a7c963a,5024.845820946014,5024.845820946014,0.0,0.0,False,2,0,0.0,0.0,0.7804878048780487,0.9756097560975611,4691.645820946014,259.20000000000005,144.0,24.0,55.0,39.0
C04,大规模紧工期资源竞争,U6,隐藏裂纹出现,VDF,29edb34e8a7c963a,4955.316218537179,5024.845820946014,-69.52960240883476,0.013837161355081062,True,0,0,0.0,0.0,0.9213504182531951,0.9756097560975611,4628.1162185371795,259.20000000000005,144.0,24.0,55.0,45.0
